t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
6570,-4644965.876,SprayTreesOTC,0.6;0.246;0.69;0.245,-377218.187,-1144929.253,287825.31,95941.77
6570,-4572459.863,SprayTreesOTC,0.7;0.246;0.69;0.245,-378901.124,-1150987.597,287825.31,95941.77
6570,-3940320.971,SprayTreesOTC,0.8;0.246;0.69;0.245,-342924.705,-1038510.953,287825.31,95941.77
6570,1719543.523,SprayTreesOTC,0.9;0.246;0.69;0.245,95148.634,285294.836,287825.31,95941.77
6570,-4426416.604,SprayTreesOTC,0.6;0.246;0.70;0.245,-363247.421,-1100641.198,287825.31,95941.77
6570,-4405417.338,SprayTreesOTC,0.7;0.246;0.70;0.245,-366687.859,-1111547.689,287825.31,95941.77
6570,-3576883.627,SprayTreesOTC,0.8;0.246;0.70;0.245,-330667.447,-1001436.829,287825.31,95941.77
6570,1720174.816,SprayTreesOTC,0.9;0.246;0.70;0.245,95184.865,285402.13,287825.31,95941.77
6570,-4216294.708,SprayTreesOTC,0.6;0.246;0.71;0.245,-355612.404,-1076817.537,287825.31,95941.77
6570,-4187622.693,SprayTreesOTC,0.7;0.246;0.71;0.245,-358125.57,-1084870.967,287825.31,95941.77
6570,-3225380.669,SprayTreesOTC,0.8;0.246;0.71;0.245,-321157.308,-973467.935,287825.31,95941.77
6570,1720501.276,SprayTreesOTC,0.9;0.246;0.71;0.245,95220.568,285519.336,287825.31,95941.77
6570,-3971855.821,SprayTreesOTC,0.6;0.246;0.72;0.245,-347244.151,-1053886.365,287825.31,95941.77
6570,-3918445.473,SprayTreesOTC,0.7;0.246;0.72;0.245,-350515.735,-1063670.606,287825.31,95941.77
6570,-2887230.768,SprayTreesOTC,0.8;0.246;0.72;0.245,-312532.641,-949552.553,287825.31,95941.77
6570,1720422.446,SprayTreesOTC,0.9;0.246;0.72;0.245,95212.968,285494.263,287825.31,95941.77
6570,-3737015.35,SprayTreesOTC,0.6;0.246;0.73;0.245,-340186.629,-1031722.206,287825.31,95941.77
6570,-3645370.056,SprayTreesOTC,0.7;0.246;0.73;0.245,-341502.627,-1037730.609,287825.31,95941.77
6570,-2546353.794,SprayTreesOTC,0.8;0.246;0.73;0.245,-301258.024,-919808.548,287825.31,95941.77
6570,1720231.679,SprayTreesOTC,0.9;0.246;0.73;0.245,95188.542,285415.555,287825.31,95941.77
6570,-4676566.046,SprayTreesOTC,0.6;0.246;0.74;0.245,-377549.327,-1145903.953,287825.31,95941.77
6570,-4604184.713,SprayTreesOTC,0.7;0.246;0.74;0.245,-379232.444,-1152003.337,287825.31,95941.77
6570,-3969382.061,SprayTreesOTC,0.8;0.246;0.74;0.245,-343053.375,-1039076.513,287825.31,95941.77
6570,1719525.163,SprayTreesOTC,0.9;0.246;0.74;0.245,95147.344,285291.176,287825.31,95941.77
6570,-4456776.964,SprayTreesOTC,0.6;0.246;0.75;0.245,-363494.111,-1101413.338,287825.31,95941.77
6570,-4436088.048,SprayTreesOTC,0.7;0.246;0.75;0.245,-367031.959,-1112384.719,287825.31,95941.77
6570,-3604877.347,SprayTreesOTC,0.8;0.246;0.75;0.245,-330903.007,-1002117.589,287825.31,95941.77
6570,1720170.046,SprayTreesOTC,0.9;0.246;0.75;0.245,95184.415,285401.08,287825.31,95941.77
6570,-4245847.648,SprayTreesOTC,0.6;0.246;0.76;0.245,-355881.714,-1077528.477,287825.31,95941.77
6570,-4217357.583,SprayTreesOTC,0.7;0.246;0.76;0.245,-358394.4,-1085615.657,287825.31,95941.77
6570,-3252417.269,SprayTreesOTC,0.8;0.246;0.76;0.245,-321518.658,-974177.435,287825.31,95941.77
6570,1720499.956,SprayTreesOTC,0.9;0.246;0.76;0.245,95220.418,285518.946,287825.31,95941.77
6570,-4000391.551,SprayTreesOTC,0.6;0.246;0.77;0.245,-347617.351,-1054870.275,287825.31,95941.77
6570,-3947224.833,SprayTreesOTC,0.7;0.246;0.77;0.245,-350913.205,-1064665.886,287825.31,95941.77
6570,-2913176.658,SprayTreesOTC,0.8;0.246;0.77;0.245,-312861.891,-950402.123,287825.31,95941.77
6570,1720422.116,SprayTreesOTC,0.9;0.246;0.77;0.245,95212.938,285494.173,287825.31,95941.77
6570,-3764420.74,SprayTreesOTC,0.6;0.246;0.78;0.245,-340537.839,-1032584.706,287825.31,95941.77
6570,-3672730.746,SprayTreesOTC,0.7;0.246;0.78;0.245,-341753.727,-1038616.119,287825.31,95941.77
6570,-2570615.454,SprayTreesOTC,0.8;0.246;0.78;0.245,-301707.034,-921140.848,287825.31,95941.77
6570,1720231.649,SprayTreesOTC,0.9;0.246;0.78;0.245,95188.512,285415.495,287825.31,95941.77
6570,-4708166.216,SprayTreesOTC,0.6;0.246;0.78;0.245,-377880.467,-1146878.653,287825.31,95941.77
6570,-4635909.563,SprayTreesOTC,0.7;0.246;0.78;0.245,-379563.764,-1153019.077,287825.31,95941.77
6570,-3998443.151,SprayTreesOTC,0.8;0.246;0.78;0.245,-343182.045,-1039642.073,287825.31,95941.77
6570,1719506.803,SprayTreesOTC,0.9;0.246;0.78;0.245,95146.054,285287.516,287825.31,95941.77
6570,-4487137.324,SprayTreesOTC,0.6;0.246;0.79;0.245,-363740.801,-1102185.478,287825.31,95941.77
6570,-4466758.758,SprayTreesOTC,0.7;0.246;0.79;0.245,-367376.059,-1113221.749,287825.31,95941.77
6570,-3632871.067,SprayTreesOTC,0.8;0.246;0.79;0.245,-331138.567,-1002798.349,287825.31,95941.77
6570,1720165.276,SprayTreesOTC,0.9;0.246;0.79;0.245,95183.965,285400.03,287825.31,95941.77
6570,-4275400.588,SprayTreesOTC,0.6;0.246;0.80;0.245,-356151.024,-1078239.417,287825.31,95941.77
6570,-4247092.473,SprayTreesOTC,0.7;0.246;0.80;0.245,-358663.23,-1086360.347,287825.31,95941.77
6570,-3279453.869,SprayTreesOTC,0.8;0.246;0.80;0.245,-321880.008,-974886.935,287825.31,95941.77
6570,1720498.636,SprayTreesOTC,0.9;0.246;0.80;0.245,95220.268,285518.556,287825.31,95941.77
6570,-4028927.281,SprayTreesOTC,0.6;0.246;0.81;0.245,-347990.551,-1055854.185,287825.31,95941.77
6570,-3976004.193,SprayTreesOTC,0.7;0.246;0.81;0.245,-351310.675,-1065661.166,287825.31,95941.77
6570,-2939122.548,SprayTreesOTC,0.8;0.246;0.81;0.245,-313191.141,-951251.693,287825.31,95941.77
6570,1720421.786,SprayTreesOTC,0.9;0.246;0.81;0.245,95212.908,285494.083,287825.31,95941.77
6570,-3791826.13,SprayTreesOTC,0.6;0.246;0.82;0.245,-340889.049,-1033447.206,287825.31,95941.77
6570,-3700091.436,SprayTreesOTC,0.7;0.246;0.82;0.245,-342004.827,-1039501.629,287825.31,95941.77
6570,-2594877.114,SprayTreesOTC,0.8;0.246;0.82;0.245,-302156.044,-922473.148,287825.31,95941.77
6570,1720231.619,SprayTreesOTC,0.9;0.246;0.82;0.245,95188.482,285415.435,287825.31,95941.77
6935,-3025324.33,NoAction,0;0;0;0;0;0;0;0,-249998.13,-995852.67,479801.57,95961.49
6935,-3710045.34,SprayTrees,0.6;0.246,-290398.07,-582315.38,191920.04,95960.02
6935,-3587772.75,SprayTrees,0.7;0.246,-286207.61,-574121.75,191920.04,95960.02
6935,-2766864.12,SprayTrees,0.8;0.246,-264323.01,-531629.79,191920.04,95960.02
6935,1815073.76,SprayTrees,0.9;0.246,95074.15,190089.49,191920.04,95960.02
6935,-6030716.029,NoActionOTC,0.8;0.245,-390560.15,-781120.3,191861.99,95930.99
6935,-5883115.438,NoActionOTC,0.9;0.245,-390559.775,-781119.566,191861.99,95930.99
6935,-5746351.217,NoActionOTC,0.76;0.245,-390559.759,-781119.939,191861.99,95930.99
6935,-5406778.088,NoActionOTC,0.78;0.245,-390337.085,-780782.078,191861.99,95930.99
6935,-4984482.075,NoActionOTC,0.79;0.245,-387018.365,-775106.573,191861.99,95930.99
6935,-6063215.029,NoActionOTC,0.55;0.245,-390560.15,-781120.3,191861.99,95930.99
6935,-5915614.408,NoActionOTC,0.56;0.245,-390559.775,-781119.566,191861.99,95930.99
6935,-5778850.187,NoActionOTC,0.57;0.245,-390559.819,-781120.029,191861.99,95930.99
6935,-5439257.018,NoActionOTC,0.58;0.245,-390356.465,-780811.268,191861.99,95930.99
6935,-5016632.475,NoActionOTC,0.59;0.245,-387139.745,-775322.873,191861.99,95930.99
6935,-6095714.029,NoActionOTC,0.62;0.245,-390560.15,-781120.3,191861.99,95930.99
6935,-5948113.378,NoActionOTC,0.63;0.245,-390559.775,-781119.566,191861.99,95930.99
6935,-5811349.157,NoActionOTC,0.64;0.245,-390559.879,-781120.119,191861.99,95930.99
6935,-5471735.948,NoActionOTC,0.65;0.245,-390375.845,-780840.458,191861.99,95930.99
6935,-5048782.875,NoActionOTC,0.66;0.245,-387261.125,-775539.173,191861.99,95930.99
6935,-6031651.881,NoActionOTC,0.67;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5881277.588,NoActionOTC,0.72;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5751431.838,NoActionOTC,0.73;0.245,-390575.344,-781150.744,191831.49,95915.74
6935,-5409205.707,NoActionOTC,0.74;0.245,-390364.729,-780830.179,191831.49,95915.74
6935,-4991404.522,NoActionOTC,0.75;0.245,-387147.813,-775343.27,191831.49,95915.74
6935,-6064150.881,NoActionOTC,0.76;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5913776.588,NoActionOTC,0.77;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5783930.838,NoActionOTC,0.78;0.245,-390575.374,-781150.774,191831.49,95915.74
6935,-5441685.537,NoActionOTC,0.79;0.245,-390383.419,-780858.139,191831.49,95915.74
6935,-5023564.582,NoActionOTC,0.81;0.245,-387267.093,-775555.67,191831.49,95915.74
6935,-6096649.881,NoActionOTC,0.82;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5946275.588,NoActionOTC,0.83;0.245,-390575.4,-781150.8,191831.49,95915.74
6935,-5816429.838,NoActionOTC,0.84;0.245,-390575.404,-781150.804,191831.49,95915.74
6935,-5474165.367,NoActionOTC,0.85;0.245,-390402.109,-780886.099,191831.49,95915.74
6935,-5055724.642,NoActionOTC,0.86;0.245,-387386.373,-775768.07,191831.49,95915.74
6935,-6029501.35,NoActionOTC,0.87;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5864934.024,NoActionOTC,0.88;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5746977.197,NoActionOTC,0.89;0.245,-390539.022,-781078.683,191899.99,95949.99
6935,-5408324.03,NoActionOTC,0.91;0.245,-390320.19,-780750.54,191899.99,95949.99
6935,-4987411.494,NoActionOTC,0.92;0.245,-387020.237,-775086.801,191899.99,95949.99
6935,-6062000.35,NoActionOTC,0.93;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5897433.024,NoActionOTC,0.94;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5779476.047,NoActionOTC,0.95;0.245,-390539.112,-781078.803,191899.99,95949.99
6935,-5440803.5,NoActionOTC,0.96;0.245,-390339.75,-780779.61,191899.99,95949.99
6935,-5019565.824,NoActionOTC,0.97;0.245,-387137.477,-775295.481,191899.99,95949.99
6935,-6094499.35,NoActionOTC,0.98;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5929932.024,NoActionOTC,0.99;0.245,-390541.15,-781082.3,191899.99,95949.99
6935,-5811974.897,NoActionOTC,0.41;0.245,-390539.202,-781078.923,191899.99,95949.99
6935,-5473282.97,NoActionOTC,0.42;0.245,-390359.31,-780808.68,191899.99,95949.99
6935,-5051720.154,NoActionOTC,0.43;0.245,-387254.717,-775504.161,191899.99,95949.99
6935,-6031322.918,NoActionOTC,0.44;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5877717.63,NoActionOTC,0.45;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5757263.906,NoActionOTC,0.46;0.245,-390547.777,-781095.677,191886.49,95943.24
6935,-5406476.645,NoActionOTC,0.47;0.245,-390346.732,-780792.546,191886.49,95943.24
6935,-4997350.712,NoActionOTC,0.48;0.245,-387085.052,-775215.764,191886.49,95943.24
6935,-6063821.918,NoActionOTC,0.49;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5910216.63,NoActionOTC,0.54;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5789762.906,NoActionOTC,0.53;0.245,-390547.837,-781095.737,191886.49,95943.24
6935,-5438957.555,NoActionOTC,0.52;0.245,-390365.722,-780820.626,191886.49,95943.24
6935,-5029508.162,NoActionOTC,0.51;0.245,-387206.222,-775429.424,191886.49,95943.24
6935,-6096320.918,NoActionOTC,0.39;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5942715.63,NoActionOTC,0.38;0.245,-390547.9,-781095.8,191886.49,95943.24
6935,-5822261.906,NoActionOTC,0.37;0.245,-390547.897,-781095.797,191886.49,95943.24
6935,-5471438.465,NoActionOTC,0.36;0.245,-390384.712,-780848.706,191886.49,95943.24
6935,-5061665.612,NoActionOTC,0.35;0.245,-387327.392,-775643.084,191886.49,95943.24
6935,-5018529.173,SprayTreesOTC,0.6;0.246;0.21;0.245,-381698.638,-767621.098,191859.04,95929.52
6935,-4965872.549,SprayTreesOTC,0.7;0.246;0.21;0.245,-384138.23,-772603.002,191859.04,95929.52
6935,-4290234.229,SprayTreesOTC,0.8;0.246;0.21;0.245,-346686.704,-696873.839,191859.04,95929.52
6935,1814397.377,SprayTreesOTC,0.9;0.246;0.21;0.245,95076.303,190096.317,191859.04,95929.52
6935,-4781705.228,SprayTreesOTC,0.6;0.246;0.22;0.245,-366486.289,-736425.675,191859.04,95929.52
6935,-4771180.195,SprayTreesOTC,0.7;0.246;0.22;0.245,-371049.325,-745975.419,191859.04,95929.52
6935,-3909910.276,SprayTreesOTC,0.8;0.246;0.22;0.245,-333807.033,-671071.809,191859.04,95929.52
6935,1815410.826,SprayTreesOTC,0.9;0.246;0.22;0.245,95160.452,190270.898,191859.04,95929.52
6935,-4577291.625,SprayTreesOTC,0.6;0.246;0.23;0.245,-359023.093,-721154.208,191859.04,95929.52
6935,-4538832.182,SprayTreesOTC,0.7;0.246;0.23;0.245,-361815.072,-727125.05,191859.04,95929.52
6935,-3546931.28,SprayTreesOTC,0.8;0.246;0.23;0.245,-324699.893,-652412.467,191859.04,95929.52
6935,1815214.773,SprayTreesOTC,0.9;0.246;0.23;0.245,95135.795,190221.55,191859.04,95929.52
6935,-4319641.513,SprayTreesOTC,0.6;0.246;0.24;0.245,-351580.915,-706859.878,191859.04,95929.52
6935,-4276144.256,SprayTreesOTC,0.7;0.246;0.24;0.245,-354176.434,-712701.092,191859.04,95929.52
6935,-3203320.182,SprayTreesOTC,0.8;0.246;0.24;0.245,-316676.871,-636893.057,191859.04,95929.52
6935,1815353.289,SprayTreesOTC,0.9;0.246;0.24;0.245,95153.568,190258.877,191859.04,95929.52
6935,-4075671.824,SprayTreesOTC,0.6;0.246;0.25;0.245,-344177.9,-691941.801,191859.04,95929.52
6935,-3988841.342,SprayTreesOTC,0.7;0.246;0.25;0.245,-345471.304,-694730.571,191859.04,95929.52
6935,-2850252.16,SprayTreesOTC,0.8;0.246;0.25;0.245,-307015.981,-618538.565,191859.04,95929.52
6935,1815462.118,SprayTreesOTC,0.9;0.246;0.25;0.245,95162.364,190276.985,191859.04,95929.52
6935,-5050468.373,SprayTreesOTC,0.6;0.246;0.26;0.245,-382037.548,-768262.648,191859.04,95929.52
6935,-4997949.059,SprayTreesOTC,0.7;0.246;0.26;0.245,-384464.15,-773264.802,191859.04,95929.52
6935,-4319564.629,SprayTreesOTC,0.8;0.246;0.26;0.245,-346921.814,-697325.579,191859.04,95929.52
6935,1814377.967,SprayTreesOTC,0.9;0.246;0.26;0.245,95074.803,190093.167,191859.04,95929.52
6935,-4812301.328,SprayTreesOTC,0.6;0.246;0.27;0.245,-366759.259,-736951.275,191859.04,95929.52
6935,-4802127.865,SprayTreesOTC,0.7;0.246;0.27;0.245,-371296.825,-746482.569,191859.04,95929.52
6935,-3938068.876,SprayTreesOTC,0.8;0.246;0.27;0.245,-333953.373,-671489.019,191859.04,95929.52
6935,1815406.056,SprayTreesOTC,0.9;0.246;0.27;0.245,95160.152,190269.998,191859.04,95929.52
6935,-4607063.925,SprayTreesOTC,0.6;0.246;0.28;0.245,-359244.193,-721591.788,191859.04,95929.52
6935,-4568761.682,SprayTreesOTC,0.7;0.246;0.28;0.245,-361996.902,-727598.9,191859.04,95929.52
6935,-3574146.53,SprayTreesOTC,0.8;0.246;0.28;0.245,-324875.303,-652770.637,191859.04,95929.52
6935,1815213.513,SprayTreesOTC,0.9;0.246;0.28;0.245,95135.735,190221.37,191859.04,95929.52
6935,-4348499.023,SprayTreesOTC,0.6;0.246;0.29;0.245,-351885.925,-707457.028,191859.04,95929.52
6935,-4305167.786,SprayTreesOTC,0.7;0.246;0.29;0.245,-354442.714,-713315.552,191859.04,95929.52
6935,-3229534.332,SprayTreesOTC,0.8;0.246;0.29;0.245,-316944.981,-637400.237,191859.04,95929.52
6935,1815352.989,SprayTreesOTC,0.9;0.246;0.29;0.245,95153.538,190258.817,191859.04,95929.52
6935,-4103347.544,SprayTreesOTC,0.6;0.246;0.31;0.245,-344431.4,-692462.211,191859.04,95929.52
6935,-4016524.022,SprayTreesOTC,0.7;0.246;0.31;0.245,-345829.174,-695359.071,191859.04,95929.52
6935,-2875008.55,SprayTreesOTC,0.8;0.246;0.31;0.245,-307518.841,-619421.675,191859.04,95929.52
6935,1815462.058,SprayTreesOTC,0.9;0.246;0.31;0.245,95162.364,190276.985,191859.04,95929.52
6935,-5082407.573,SprayTreesOTC,0.6;0.246;0.32;0.245,-382376.458,-768904.198,191859.04,95929.52
6935,-5030025.569,SprayTreesOTC,0.7;0.246;0.32;0.245,-384790.07,-773926.602,191859.04,95929.52
6935,-4348895.029,SprayTreesOTC,0.8;0.246;0.32;0.245,-347156.924,-697777.319,191859.04,95929.52
6935,1814358.557,SprayTreesOTC,0.9;0.246;0.32;0.245,95073.303,190090.017,191859.04,95929.52
6935,-4842897.428,SprayTreesOTC,0.6;0.246;0.33;0.245,-367032.229,-737476.875,191859.04,95929.52
6935,-4833075.535,SprayTreesOTC,0.7;0.246;0.33;0.245,-371544.325,-746989.719,191859.04,95929.52
6935,-3966227.476,SprayTreesOTC,0.8;0.246;0.33;0.245,-334099.713,-671906.229,191859.04,95929.52
6935,1815401.286,SprayTreesOTC,0.9;0.246;0.33;0.245,95159.852,190269.098,191859.04,95929.52
6935,-4636836.225,SprayTreesOTC,0.6;0.246;0.34;0.245,-359465.293,-722029.368,191859.04,95929.52
6935,-4598691.182,SprayTreesOTC,0.7;0.246;0.34;0.245,-362178.732,-728072.75,191859.04,95929.52
6935,-3601361.78,SprayTreesOTC,0.8;0.246;0.34;0.245,-325050.713,-653128.807,191859.04,95929.52
6935,1815212.253,SprayTreesOTC,0.9;0.246;0.34;0.245,95135.675,190221.19,191859.04,95929.52
6935,-4377356.533,SprayTreesOTC,0.6;0.246;0.35;0.245,-352190.935,-708054.178,191859.04,95929.52
6935,-4334191.316,SprayTreesOTC,0.7;0.246;0.35;0.245,-354708.994,-713930.012,191859.04,95929.52
6935,-3255748.482,SprayTreesOTC,0.8;0.246;0.35;0.245,-317213.091,-637907.417,191859.04,95929.52
6935,1815352.689,SprayTreesOTC,0.9;0.246;0.35;0.245,95153.508,190258.757,191859.04,95929.52
6935,-4131023.264,SprayTreesOTC,0.6;0.246;0.36;0.245,-344684.9,-692982.621,191859.04,95929.52
6935,-4044206.702,SprayTreesOTC,0.7;0.246;0.36;0.245,-346187.044,-695987.571,191859.04,95929.52
6935,-2899764.94,SprayTreesOTC,0.8;0.246;0.36;0.245,-308021.701,-620304.785,191859.04,95929.52
6935,1815461.998,SprayTreesOTC,0.9;0.246;0.36;0.245,95162.364,190276.985,191859.04,95929.52
6935,-5022584.874,SprayTreesOTC,0.6;0.246;0.37;0.245,-381773.565,-767747.518,191828.54,95914.27
6935,-4953316.568,SprayTreesOTC,0.7;0.246;0.37;0.245,-383610.951,-771910.653,191828.54,95914.27
6935,-4284194.868,SprayTreesOTC,0.8;0.246;0.37;0.245,-346219.982,-695906.79,191828.54,95914.27
6935,1813917.316,SprayTreesOTC,0.9;0.246;0.37;0.245,95050.101,190045.24,191828.54,95914.27
6935,-4790651.245,SprayTreesOTC,0.6;0.246;0.38;0.245,-366943.761,-737344.233,191828.54,95914.27
6935,-4776117.094,SprayTreesOTC,0.7;0.246;0.38;0.245,-370605.126,-745065.583,191828.54,95914.27
6935,-3908178.406,SprayTreesOTC,0.8;0.246;0.38;0.245,-333196.918,-670033.694,191828.54,95914.27
6935,1814769.138,SprayTreesOTC,0.9;0.246;0.38;0.245,95100.273,190150.15,191828.54,95914.27
6935,-4572297.886,SprayTreesOTC,0.6;0.246;0.39;0.245,-358983.525,-721068.564,191828.54,95914.27
6935,-4547355.723,SprayTreesOTC,0.7;0.246;0.39;0.245,-361818.611,-727159.253,191828.54,95914.27
6935,-3556454.821,SprayTreesOTC,0.8;0.246;0.39;0.245,-325089.502,-653098.952,191828.54,95914.27
6935,1815036.495,SprayTreesOTC,0.9;0.246;0.39;0.245,95133.99,190219.042,191828.54,95914.27
6935,-4323652.783,SprayTreesOTC,0.6;0.246;0.40;0.245,-352012.323,-707711.958,191828.54,95914.27
6935,-4270240.591,SprayTreesOTC,0.7;0.246;0.40;0.245,-354682.641,-713551.786,191828.54,95914.27
6935,-3202820.108,SprayTreesOTC,0.8;0.246;0.40;0.245,-316592.316,-636738.089,191828.54,95914.27
6935,1814942.535,SprayTreesOTC,0.9;0.246;0.40;0.245,95121.621,190193.834,191828.54,95914.27
6935,-4077753.679,SprayTreesOTC,0.6;0.246;0.41;0.245,-344145.559,-691856.843,191828.54,95914.27
6935,-3997986.351,SprayTreesOTC,0.7;0.246;0.41;0.245,-346217.23,-696171.692,191828.54,95914.27
6935,-2862102.399,SprayTreesOTC,0.8;0.246;0.41;0.245,-307269.212,-619012.908,191828.54,95914.27
6935,1815174.753,SprayTreesOTC,0.9;0.246;0.41;0.245,95148.479,190249.077,191828.54,95914.27
6935,-5054527.344,SprayTreesOTC,0.6;0.246;0.42;0.245,-382113.165,-768387.148,191828.54,95914.27
6935,-4985348.018,SprayTreesOTC,0.7;0.246;0.42;0.245,-383933.361,-772609.983,191828.54,95914.27
6935,-4313486.448,SprayTreesOTC,0.8;0.246;0.42;0.245,-346440.272,-696347.13,191828.54,95914.27
6935,1813896.886,SprayTreesOTC,0.9;0.246;0.42;0.245,95048.601,190042.18,191828.54,95914.27
6935,-4821278.425,SprayTreesOTC,0.6;0.246;0.43;0.245,-367218.261,-737871.363,191828.54,95914.27
6935,-4807032.544,SprayTreesOTC,0.7;0.246;0.43;0.245,-370846.236,-745559.083,191828.54,95914.27
6935,-3936302.206,SprayTreesOTC,0.8;0.246;0.43;0.245,-333362.038,-670482.194,191828.54,95914.27
6935,1814763.858,SprayTreesOTC,0.9;0.246;0.43;0.245,95099.973,190149.46,191828.54,95914.27
6935,-4602067.036,SprayTreesOTC,0.6;0.246;0.44;0.245,-359206.575,-721508.034,191828.54,95914.27
6935,-4577285.823,SprayTreesOTC,0.7;0.246;0.44;0.245,-362005.301,-727641.413,191828.54,95914.27
6935,-3583703.551,SprayTreesOTC,0.8;0.246;0.44;0.245,-325262.302,-653448.242,191828.54,95914.27
6935,1815034.905,SprayTreesOTC,0.9;0.246;0.44;0.245,95133.81,190218.682,191828.54,95914.27
6935,-4352532.703,SprayTreesOTC,0.6;0.246;0.45;0.245,-352315.803,-708307.278,191828.54,95914.27
6935,-4299299.701,SprayTreesOTC,0.7;0.246;0.45;0.245,-354931.701,-714135.076,191828.54,95914.27
6935,-3229027.868,SprayTreesOTC,0.8;0.246;0.45;0.245,-316856.016,-637242.869,191828.54,95914.27
6935,1814942.235,SprayTreesOTC,0.9;0.246;0.45;0.245,95121.621,190193.804,191828.54,95914.27
6935,-4105433.629,SprayTreesOTC,0.6;0.246;0.46;0.245,-344395.339,-692372.513,191828.54,95914.27
6935,-4025707.581,SprayTreesOTC,0.7;0.246;0.46;0.245,-346577.29,-696800.552,191828.54,95914.27
6935,-2886906.369,SprayTreesOTC,0.8;0.246;0.46;0.245,-307761.782,-619883.778,191828.54,95914.27
6935,1815174.723,SprayTreesOTC,0.9;0.246;0.46;0.245,95148.479,190249.077,191828.54,95914.27
6935,-5086469.814,SprayTreesOTC,0.6;0.246;0.47;0.245,-382452.765,-769026.778,191828.54,95914.27
6935,-5017379.468,SprayTreesOTC,0.7;0.246;0.47;0.245,-384255.771,-773309.313,191828.54,95914.27
6935,-4342778.028,SprayTreesOTC,0.8;0.246;0.47;0.245,-346660.562,-696787.47,191828.54,95914.27
6935,1813876.456,SprayTreesOTC,0.9;0.246;0.47;0.245,95047.101,190039.12,191828.54,95914.27
6935,-4851905.605,SprayTreesOTC,0.6;0.246;0.48;0.245,-367492.761,-738398.493,191828.54,95914.27
6935,-4837947.994,SprayTreesOTC,0.7;0.246;0.48;0.245,-371087.346,-746052.583,191828.54,95914.27
6935,-3964426.006,SprayTreesOTC,0.8;0.246;0.48;0.245,-333527.158,-670930.694,191828.54,95914.27
6935,1814758.578,SprayTreesOTC,0.9;0.246;0.48;0.245,95099.673,190148.77,191828.54,95914.27
6935,-4631836.186,SprayTreesOTC,0.6;0.246;0.49;0.245,-359429.625,-721947.504,191828.54,95914.27
6935,-4607215.923,SprayTreesOTC,0.7;0.246;0.50;0.245,-362191.991,-728123.573,191828.54,95914.27
